wavenumber_cm-1,fingerprint,label,region,species,hbond_character
3300.6833712984053,-1.6352471974002802,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3301.898253606682,-1.620140987724527,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3302.50569476082,-1.6125878828866504,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3303.113135914958,-1.5974816732108972,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3303.7205770690966,-1.5823754635351441,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3304.935459377373,-1.5748223586972676,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3305.542900531511,-1.5597161490215143,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3306.1503416856494,-1.5446099393457613,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3307.3652239939256,-1.529503729670008,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3307.9726651480637,-1.5143975199942548,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3308.580106302202,-1.4992913103185017,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3309.7949886104784,-1.4841851006427484,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3310.4024297646165,-1.4690788909669954,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3311.0098709187546,-1.4464195764533656,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3312.224753227031,-1.4313133667776123,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3312.8321943811693,-1.4162071571018593,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3313.4396355353074,-1.3935478425882295,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3314.654517843584,-1.3784416329124765,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3315.261958997722,-1.3633354232367232,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3315.86940015186,-1.3406761087230934,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3317.084282460137,-1.3255698990473403,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3317.691723614275,-1.3029105845337106,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3318.299164768413,-1.2802512700200808,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3318.906605922551,-1.2651450603443277,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3320.1214882308277,-1.242485745830698,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3320.728929384966,-1.2198264313170681,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3321.336370539104,-1.2047202216413149,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3322.5512528473805,-1.1820609071276853,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3323.1586940015186,-1.1594015926140555,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3323.7661351556567,-1.1442953829383022,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3324.9810174639333,-1.1216360684246724,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3325.5884586180714,-1.0989767539110429,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3326.1958997722095,-1.076317439397413,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3327.410782080486,-1.0536581248837833,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3328.018223234624,-1.0385519152080303,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3328.6256643887623,-1.0158926006944005,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3329.840546697039,-0.9932332861807707,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3330.447987851177,-0.9705739716671409,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3331.055429005315,-0.9479146571535112,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3332.2703113135913,-0.9252553426398814,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3332.87775246773,-0.9101491329641282,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3333.485193621868,-0.8874898184504985,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3334.7000759301445,-0.8648305039368688,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3335.3075170842826,-0.842171189423239,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3335.9149582384207,-0.8195118749096092,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3336.522399392559,-0.7968525603959795,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3337.7372817008354,-0.7817463507202264,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3338.3447228549735,-0.7590870362065966,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3338.9521640091116,-0.7364277216929668,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3340.167046317388,-0.7137684071793371,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3340.7744874715263,-0.6986621975035839,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3341.3819286256644,-0.6760028829899541,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3342.596810933941,-0.6533435684763245,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3343.204252088079,-0.6306842539626947,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3343.811693242217,-0.6080249394490649,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3345.0265755504934,-0.5929187297733117,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3345.634016704632,-0.570259415259682,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3346.24145785877,-0.5476001007460523,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3347.456340167046,-0.5249407862324225,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3348.0637813211847,-0.5098345765566693,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3348.671222475323,-0.48717526204303957,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3349.886104783599,-0.46451594752940983,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3350.4935459377375,-0.4418566330157801,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3351.1009870918756,-0.42675042334002694,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3351.7084282460137,-0.4040911088263972,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3352.92331055429,-0.3814317943127674,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3353.5307517084284,-0.36632558463701426,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3354.1381928625665,-0.3436662701233845,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3355.3530751708427,-0.3210069556097548,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3355.960516324981,-0.29834764109612505,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3356.5679574791193,-0.28324143142037184,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3357.7828397873955,-0.2605821169067421,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3358.390280941534,-0.23792280239311236,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3358.997722095672,-0.2152634878794826,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3360.2126044039483,-0.20015727820372944,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3360.8200455580863,-0.1774979636900997,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3361.427486712225,-0.15483864917646994,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3362.642369020501,-0.1321793346628402,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3363.249810174639,-0.11707312498708704,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3363.8572513287777,-0.09441381047345729,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3365.072133637054,-0.07175449595982754,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3365.679574791192,-0.056648286284074374,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3366.2870159453305,-0.033988971770444625,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3367.5018982536067,-0.011329657256814875,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3368.1093394077448,0.0037765524189382915,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3368.716780561883,0.02643586693256804,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3369.3242217160214,0.04909518144619779,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3370.5391040242976,0.06420139112195096,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3371.146545178436,0.08686070563558071,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3371.753986332574,0.10952002014921045,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3372.9688686408504,0.12462622982496362,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3373.5763097949884,0.14728554433859337,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3374.183750949127,0.1699448588522231,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3375.398633257403,0.1850510685279763,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3376.0060744115412,0.20771038304160602,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3376.6135155656793,0.2303696975552358,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3377.828397873956,0.24547590723098894,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3378.435839028094,0.2681352217446187,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3379.0432801822326,0.28324143142037184,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3380.2581624905088,0.3059007459340016,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3380.865603644647,0.32856006044763136,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3381.473044798785,0.3436662701233845,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3382.6879271070616,0.36632558463701426,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3383.2953682611997,0.3814317943127674,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3383.9028094153377,0.4040911088263972,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3384.5102505694763,0.41919731850215036,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3385.7251328777525,0.4418566330157801,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3386.3325740318905,0.46451594752940983,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3386.940015186029,0.479622157205163,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3388.1548974943053,0.5022814717187928,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3388.7623386484433,0.5173876813945459,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3389.3697798025814,0.5400469959081756,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3390.584662110858,0.5627063104218054,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3391.192103264996,0.5778125200975586,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3391.7995444191342,0.6004718346111884,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3393.014426727411,0.623131149124818,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3393.621867881549,0.6457904636384478,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3394.229309035687,0.660896673314201,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3395.4441913439637,0.6835559878278308,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3396.0516324981018,0.7062153023414605,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3396.65907365224,0.7288746168550903,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3397.8739559605165,0.75153393136872,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3398.4813971146546,0.7741932458823497,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3399.0888382687926,0.7968525603959795,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3400.3037205770693,0.8195118749096092,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3400.9111617312074,0.842171189423239,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3401.5186028853454,0.8648305039368688,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3402.1260440394835,0.8950429232883751,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3403.34092634776,0.9177022378020048,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3403.9483675018982,0.9403615523156346,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3404.5558086560363,0.9630208668292644,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3405.770690964313,0.9932332861807707,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3406.378132118451,1.0158926006944005,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3406.985573272589,1.0461050200459068,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3408.2004555808658,1.0687643345595366,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3408.807896735004,1.0989767539110429,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3409.415337889142,1.1216360684246724,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3410.6302201974186,1.151848487776179,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3411.2376613515567,1.1820609071276853,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3411.8451025056947,1.2122733264791916,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3413.059984813971,1.2349326409928212,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3413.6674259681095,1.2651450603443277,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3414.2748671222475,1.295357479695834,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3415.489749430524,1.3255698990473403,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3416.0971905846623,1.3557823183988467,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3416.7046317388003,1.385994737750353,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3417.3120728929384,1.4086540522639828,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3418.526955201215,1.438866471615489,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3419.134396355353,1.4690788909669954,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3419.7418375094912,1.4992913103185017,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3420.956719817768,1.529503729670008,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3421.564160971906,1.5597161490215143,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3422.171602126044,1.5899285683730207,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3423.3864844343207,1.6125878828866504,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3423.9939255884588,1.6428003022381568,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3424.601366742597,1.673012721589663,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3425.816249050873,1.7032251409411694,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3426.4236902050116,1.7258844554547992,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3427.0311313591496,1.7560968748063055,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3428.246013667426,1.7787561893199353,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3428.8534548215644,1.8089686086714416,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3429.4608959757024,1.8316279231850714,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3430.6757782839786,1.8542872376987012,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3431.283219438117,1.8844996570502075,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3431.8906605922552,1.907158971563837,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3432.4981017463933,1.9298182860774669,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3433.7129840546695,1.9449244957532201,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3434.320425208808,1.96758381026685,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3434.927866362946,1.9902431247804795,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3436.1427486712223,2.0053493344562328,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3436.750189825361,2.0280086489698625,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3437.357630979499,2.0431148586456156,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3438.572513287775,2.0582210683213686,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3439.1799544419137,2.073327277997122,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3439.7873955960517,2.088433487672875,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3441.002277904328,2.1035396973486282,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3441.609719058466,2.1186459070243813,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3442.2171602126045,2.126199011862258,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3443.4320425208807,2.141305221538011,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3444.039483675019,2.148858326375888,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3444.6469248291573,2.1564114312137646,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3445.8618071374335,2.163964536051641,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3446.4692482915716,2.1715176408895176,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3447.07668944571,2.1790707457273943,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3448.2915717539863,2.1790707457273943,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3448.8990129081244,2.1866238505652706,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
